IncidentId,UnitNumber,PersonNo,AirBagNo,AirBag,
31613215,2,2,1,INSTALLED/NOT DEPLOYED,
31613462,1,1,1,INSTALLED/NOT DEPLOYED,
31613462,2,3,1,INSTALLED/NOT DEPLOYED,
31613462,2,4,1,INSTALLED/NOT DEPLOYED,
31613850,1,1,1,INSTALLED/NOT DEPLOYED,
31613850,2,2,1,INSTALLED/NOT DEPLOYED,
31614492,1,1,1,INSTALLED/NOT DEPLOYED,
31614492,2,2,1,INSTALLED/NOT DEPLOYED,
31614492,2,3,1,INSTALLED/NOT DEPLOYED,
31617145,1,1,1,INSTALLED/NOT DEPLOYED,
31617145,2,2,1,INSTALLED/NOT DEPLOYED,
31617145,2,3,1,INSTALLED/NOT DEPLOYED,
31617145,2,4,1,INSTALLED/NOT DEPLOYED,
31617145,2,5,1,INSTALLED/NOT DEPLOYED,
31619018,1,1,1,INSTALLED/NOT DEPLOYED,
31619307,1,1,1,INSTALLED/NOT DEPLOYED,
31619307,1,2,1,INSTALLED/NOT DEPLOYED,
31619307,1,3,1,INSTALLED/NOT DEPLOYED,
31619307,1,4,1,INSTALLED/NOT DEPLOYED,
31619307,1,5,1,INSTALLED/NOT DEPLOYED,
31619308,1,1,1,INSTALLED/NOT DEPLOYED,
31619308,2,2,1,INSTALLED/NOT DEPLOYED,
31619308,2,3,1,INSTALLED/NOT DEPLOYED,
31619308,3,5,1,INSTALLED/NOT DEPLOYED,
31623134,1,1,1,INSTALLED/NOT DEPLOYED,
31623594,1,1,1,INSTALLED/NOT DEPLOYED,
31624988,1,1,1,DEPLOYED-FRONT,
31624988,2,2,1,INSTALLED/NOT DEPLOYED,
31624988,3,3,1,INSTALLED/NOT DEPLOYED,
31624988,3,4,1,INSTALLED/NOT DEPLOYED,
31624988,4,5,1,INSTALLED/NOT DEPLOYED,
31628511,2,1,1,INSTALLED/NOT DEPLOYED,
31628511,2,2,1,INSTALLED/NOT DEPLOYED,
31628511,2,3,1,INSTALLED/NOT DEPLOYED,
31628511,3,5,1,INSTALLED/NOT DEPLOYED,
31628511,3,6,1,INSTALLED/NOT DEPLOYED,
31628511,1,7,1,INSTALLED/NOT DEPLOYED,
31629524,1,1,1,INSTALLED/NOT DEPLOYED,
31629524,2,2,1,INSTALLED/NOT DEPLOYED,
31629524,2,3,1,INSTALLED/NOT DEPLOYED,
31629524,2,4,1,INSTALLED/NOT DEPLOYED,
31629600,1,1,1,DEPLOYED-COMBINATION,
31630358,2,2,1,INSTALLED/NOT DEPLOYED,
31630358,2,3,1,INSTALLED/NOT DEPLOYED,
31630689,1,1,1,INSTALLED/NOT DEPLOYED,
31632269,1,1,1,INSTALLED/NOT DEPLOYED,
31632269,2,2,1,INSTALLED/NOT DEPLOYED,
31632570,1,1,1,INSTALLED/NOT DEPLOYED,
31632570,2,2,1,INSTALLED/NOT DEPLOYED,
31632570,2,3,1,INSTALLED/NOT DEPLOYED,
31635161,1,1,1,INSTALLED/NOT DEPLOYED,
31635161,2,2,1,INSTALLED/NOT DEPLOYED,
31635791,1,1,1,NOT INSTALLED,
31636107,1,1,1,INSTALLED/NOT DEPLOYED,
31636107,2,2,1,INSTALLED/NOT DEPLOYED,
31636547,1,1,1,INSTALLED/NOT DEPLOYED,
31636547,2,3,1,INSTALLED/NOT DEPLOYED,
31636547,2,4,1,INSTALLED/NOT DEPLOYED,
31636750,1,2,1,INSTALLED/NOT DEPLOYED,
31637686,1,1,1,INSTALLED/NOT DEPLOYED,
31637686,2,2,1,INSTALLED/NOT DEPLOYED,
31641097,1,1,1,INSTALLED/NOT DEPLOYED,
31641486,1,1,1,INSTALLED/NOT DEPLOYED,
31641486,1,2,1,INSTALLED/NOT DEPLOYED,
31641486,2,3,1,INSTALLED/NOT DEPLOYED,
31644933,1,1,1,INSTALLED/NOT DEPLOYED,
31644933,2,3,1,INSTALLED/NOT DEPLOYED,
31646435,1,1,1,INSTALLED/NOT DEPLOYED,
31646435,2,2,1,INSTALLED/NOT DEPLOYED,
31648200,2,2,1,INSTALLED/NOT DEPLOYED,
31648200,2,3,1,INSTALLED/NOT DEPLOYED,
31648200,2,4,1,INSTALLED/NOT DEPLOYED,
31648500,1,1,1,INSTALLED/NOT DEPLOYED,
31648500,1,2,1,INSTALLED/NOT DEPLOYED,
31648500,1,3,1,INSTALLED/NOT DEPLOYED,
31648500,2,4,1,INSTALLED/NOT DEPLOYED,
31648500,3,5,1,INSTALLED/NOT DEPLOYED,
31648500,4,7,1,INSTALLED/NOT DEPLOYED,
31648500,4,8,1,INSTALLED/NOT DEPLOYED,
31648500,5,9,1,INSTALLED/NOT DEPLOYED,
31650181,1,1,1,INSTALLED/NOT DEPLOYED,
31650181,2,3,1,INSTALLED/NOT DEPLOYED,
31653350,2,1,1,INSTALLED/NOT DEPLOYED,
31653350,2,2,1,INSTALLED/NOT DEPLOYED,
31658420,1,1,1,INSTALLED/NOT DEPLOYED,
31658420,2,2,1,INSTALLED/NOT DEPLOYED,
31658420,2,3,1,INSTALLED/NOT DEPLOYED,
31658423,1,1,1,INSTALLED/NOT DEPLOYED,
31658423,2,3,1,INSTALLED/NOT DEPLOYED,
31659552,1,1,1,DEPLOYED-FRONT,
31659552,1,1,2,DEPLOYED-OTHER (KneeAir beltetc.),
31659552,1,2,1,DEPLOYED-FRONT,
31659552,1,2,2,DEPLOYED-OTHER (KneeAir beltetc.),
31659552,2,3,1,INSTALLED/NOT DEPLOYED,
31659552,3,4,1,INSTALLED/NOT DEPLOYED,
31659610,1,1,1,DEPLOYED-COMBINATION,
31659610,1,1,2,DEPLOYED-CURTAIN,
31659610,1,1,3,DEPLOYED-FRONT,
31659610,2,2,1,INSTALLED/NOT DEPLOYED,
31659610,2,3,1,INSTALLED/NOT DEPLOYED,
31659610,3,4,1,INSTALLED/NOT DEPLOYED,
31659610,3,5,1,INSTALLED/NOT DEPLOYED,
31659652,2,2,1,INSTALLED/NOT DEPLOYED,
31659663,1,1,1,DEPLOYED-COMBINATION,
31659663,2,2,1,INSTALLED/NOT DEPLOYED,
31659695,1,1,1,INSTALLED/NOT DEPLOYED,
31659695,2,2,1,INSTALLED/NOT DEPLOYED,
31660567,1,1,1,DEPLOYED-FRONT,
31660567,2,2,1,INSTALLED/NOT DEPLOYED,
31665930,1,1,1,INSTALLED/NOT DEPLOYED,
31665930,1,2,1,INSTALLED/NOT DEPLOYED,
31665930,1,3,1,INSTALLED/NOT DEPLOYED,
31665930,2,4,1,INSTALLED/NOT DEPLOYED,
31665967,1,1,1,INSTALLED/NOT DEPLOYED,
31665967,2,2,1,INSTALLED/NOT DEPLOYED,
31667886,1,1,1,INSTALLED/NOT DEPLOYED,
31667886,2,2,1,INSTALLED/NOT DEPLOYED,
31670443,2,2,1,INSTALLED/NOT DEPLOYED,
31671343,1,1,1,INSTALLED/NOT DEPLOYED,
31671343,1,2,1,INSTALLED/NOT DEPLOYED,
31671343,2,3,1,INSTALLED/NOT DEPLOYED,
31671343,2,4,1,INSTALLED/NOT DEPLOYED,
31672191,1,1,1,INSTALLED/NOT DEPLOYED,
31673598,1,1,1,DEPLOYED-COMBINATION,
31675646,2,1,1,INSTALLED/NOT DEPLOYED,
31679182,1,3,1,DEPLOYED-COMBINATION,
31679182,1,3,2,DEPLOYED-CURTAIN,
31679182,1,3,3,DEPLOYED-FRONT,
31679182,1,3,4,DEPLOYED-SIDE,
31681024,1,1,1,DEPLOYED-FRONT,
31681024,2,2,1,INSTALLED/NOT DEPLOYED,
31681024,3,3,1,INSTALLED/NOT DEPLOYED,
31681024,4,4,1,INSTALLED/NOT DEPLOYED,
31681024,4,5,1,INSTALLED/NOT DEPLOYED,
31681024,5,6,1,INSTALLED/NOT DEPLOYED,
31681024,5,7,1,INSTALLED/NOT DEPLOYED,
31681165,1,1,1,INSTALLED/NOT DEPLOYED,
31681165,2,2,1,INSTALLED/NOT DEPLOYED,
31685074,1,1,1,INSTALLED/NOT DEPLOYED,
31685074,2,3,1,INSTALLED/NOT DEPLOYED,
31690705,1,1,1,NOT INSTALLED,
31690705,2,3,1,NOT INSTALLED,
31692373,1,1,1,DEPLOYED-FRONT,
31692926,1,1,1,INSTALLED/NOT DEPLOYED,
31692926,2,2,1,INSTALLED/NOT DEPLOYED,
31692958,1,1,1,INSTALLED/NOT DEPLOYED,
31692958,2,3,1,INSTALLED/NOT DEPLOYED,
31695339,1,1,1,DEPLOYED-FRONT,
31695339,2,3,1,INSTALLED/NOT DEPLOYED,
31695549,1,1,1,INSTALLED/NOT DEPLOYED,
31695549,2,2,1,INSTALLED/NOT DEPLOYED,
31695549,2,3,1,INSTALLED/NOT DEPLOYED,
31696026,1,1,1,INSTALLED/NOT DEPLOYED,
31696026,1,2,1,INSTALLED/NOT DEPLOYED,
31698361,1,1,1,INSTALLED/NOT DEPLOYED,
31701533,1,1,1,INSTALLED/NOT DEPLOYED,
31701533,2,2,1,INSTALLED/NOT DEPLOYED,
31701533,2,3,1,INSTALLED/NOT DEPLOYED,
31701533,2,4,1,INSTALLED/NOT DEPLOYED,
31701999,1,1,1,INSTALLED/NOT DEPLOYED,
31701999,2,3,1,INSTALLED/NOT DEPLOYED,
31702022,1,1,1,INSTALLED/NOT DEPLOYED,
31702022,1,2,1,INSTALLED/NOT DEPLOYED,
31702022,2,3,1,INSTALLED/NOT DEPLOYED,
31707364,1,1,1,DEPLOYED-FRONT,
31707364,1,1,2,DEPLOYED-OTHER (KneeAir beltetc.),
31707364,1,2,1,INSTALLED/NOT DEPLOYED,
31707364,2,3,1,INSTALLED/NOT DEPLOYED,
31707396,1,1,1,INSTALLED/NOT DEPLOYED,
31707396,2,2,1,INSTALLED/NOT DEPLOYED,
31707549,1,1,1,INSTALLED/NOT DEPLOYED,
31707549,2,2,1,INSTALLED/NOT DEPLOYED,
31707549,2,3,1,INSTALLED/NOT DEPLOYED,
31709606,1,1,1,INSTALLED/NOT DEPLOYED,
31709606,1,2,1,INSTALLED/NOT DEPLOYED,
31709606,2,3,1,NOT INSTALLED,
31709606,2,4,1,NOT INSTALLED,
31711642,1,1,1,INSTALLED/NOT DEPLOYED,
31711642,2,2,1,INSTALLED/NOT DEPLOYED,
31713340,1,1,1,INSTALLED/NOT DEPLOYED,
31713340,2,3,1,INSTALLED/NOT DEPLOYED,
31714232,1,1,1,INSTALLED/NOT DEPLOYED,
31714232,1,2,1,INSTALLED/NOT DEPLOYED,
31714232,2,4,1,INSTALLED/NOT DEPLOYED,
31716255,1,1,1,INSTALLED/NOT DEPLOYED,
31716255,1,2,1,INSTALLED/NOT DEPLOYED,
31716255,2,3,1,INSTALLED/NOT DEPLOYED,
31716255,3,4,1,INSTALLED/NOT DEPLOYED,
31721315,1,1,1,INSTALLED/NOT DEPLOYED,
31721315,2,2,1,INSTALLED/NOT DEPLOYED,
31721315,3,4,1,INSTALLED/NOT DEPLOYED,
31723930,1,1,1,DEPLOYED-FRONT,
31724706,1,1,1,NOT INSTALLED,
31724706,2,3,1,INSTALLED/NOT DEPLOYED,
31728454,1,1,1,INSTALLED/NOT DEPLOYED,
31728454,2,3,1,INSTALLED/NOT DEPLOYED,
31728454,2,4,1,INSTALLED/NOT DEPLOYED,
31728454,2,5,1,INSTALLED/NOT DEPLOYED,
31730145,1,1,1,INSTALLED/NOT DEPLOYED,
31731081,1,1,1,INSTALLED/NOT DEPLOYED,
31731311,1,1,1,INSTALLED/NOT DEPLOYED,
31731311,2,3,1,INSTALLED/NOT DEPLOYED,
31735695,1,1,1,INSTALLED/NOT DEPLOYED,
31735695,2,3,1,INSTALLED/NOT DEPLOYED,
31736618,1,1,1,INSTALLED/NOT DEPLOYED,
31737436,1,1,1,INSTALLED/NOT DEPLOYED,
31737436,2,3,1,INSTALLED/NOT DEPLOYED,
31739198,1,1,1,DEPLOYED-FRONT,
31739198,1,2,1,INSTALLED/NOT DEPLOYED,
31739198,1,3,1,INSTALLED/NOT DEPLOYED,
31739198,1,4,1,INSTALLED/NOT DEPLOYED,
31739198,1,5,1,INSTALLED/NOT DEPLOYED,
31739506,1,2,1,DEPLOYED-FRONT,
31739506,2,3,1,INSTALLED/NOT DEPLOYED,
31739506,2,4,1,INSTALLED/NOT DEPLOYED,
31742606,1,1,1,INSTALLED/NOT DEPLOYED,
31742606,1,2,1,INSTALLED/NOT DEPLOYED,
31742606,1,3,1,INSTALLED/NOT DEPLOYED,
31742606,2,5,1,INSTALLED/NOT DEPLOYED,
31742606,3,6,1,DEPLOYED-COMBINATION,
31742606,3,6,2,DEPLOYED-CURTAIN,
31742606,3,7,1,DEPLOYED-COMBINATION,
31742606,3,7,2,DEPLOYED-FRONT,
31742872,1,1,1,INSTALLED/NOT DEPLOYED,
31742872,1,2,1,INSTALLED/NOT DEPLOYED,
31742872,2,3,1,INSTALLED/NOT DEPLOYED,
31742872,2,4,1,INSTALLED/NOT DEPLOYED,
31745510,1,1,1,INSTALLED/NOT DEPLOYED,
31745510,2,3,1,INSTALLED/NOT DEPLOYED,
31745510,2,4,1,INSTALLED/NOT DEPLOYED,
31747957,1,1,1,NOT INSTALLED,
31747957,1,2,1,NOT INSTALLED,
31747957,2,3,1,DEPLOYED-COMBINATION,
31748417,1,1,1,INSTALLED/NOT DEPLOYED,
31748420,1,1,1,INSTALLED/NOT DEPLOYED,
31748420,2,3,1,INSTALLED/NOT DEPLOYED,
31748420,2,4,1,INSTALLED/NOT DEPLOYED,
31748646,1,1,1,INSTALLED/NOT DEPLOYED,
31748646,2,3,1,INSTALLED/NOT DEPLOYED,
31750828,1,1,1,INSTALLED/NOT DEPLOYED,
31750828,2,3,1,INSTALLED/NOT DEPLOYED,
31750828,2,4,1,INSTALLED/NOT DEPLOYED,
31750828,2,5,1,INSTALLED/NOT DEPLOYED,
31753757,1,1,1,INSTALLED/NOT DEPLOYED,
31753757,2,2,1,INSTALLED/NOT DEPLOYED,
31753783,1,1,1,INSTALLED/NOT DEPLOYED,
31753783,1,2,1,INSTALLED/NOT DEPLOYED,
31753783,1,3,1,INSTALLED/NOT DEPLOYED,
31753783,2,4,1,INSTALLED/NOT DEPLOYED,
31754381,1,1,1,INSTALLED/NOT DEPLOYED,
31754381,1,2,1,INSTALLED/NOT DEPLOYED,
31754381,2,4,1,INSTALLED/NOT DEPLOYED,
31756812,1,1,1,INSTALLED/NOT DEPLOYED,
31756812,2,2,1,INSTALLED/NOT DEPLOYED,
31759136,1,1,1,DEPLOYED-FRONT,
31759136,2,2,1,INSTALLED/NOT DEPLOYED,
31759136,2,3,1,INSTALLED/NOT DEPLOYED,
31759418,1,1,1,DEPLOYED-COMBINATION,
31759418,2,2,1,DEPLOYED-COMBINATION,
31759418,2,3,1,DEPLOYED-COMBINATION,
31759489,1,1,1,INSTALLED/NOT DEPLOYED,
31759489,2,3,1,INSTALLED/NOT DEPLOYED,
31760047,2,1,1,INSTALLED/NOT DEPLOYED,
31760047,2,2,1,INSTALLED/NOT DEPLOYED,
31760352,1,1,1,INSTALLED/NOT DEPLOYED,
31760352,2,3,1,INSTALLED/NOT DEPLOYED,
31764360,1,1,1,INSTALLED/NOT DEPLOYED,
31764360,2,3,1,INSTALLED/NOT DEPLOYED,
31764380,1,1,1,INSTALLED/NOT DEPLOYED,
31764380,2,3,1,INSTALLED/NOT DEPLOYED,
31770323,1,1,1,INSTALLED/NOT DEPLOYED,
31770323,2,2,1,INSTALLED/NOT DEPLOYED,
31770378,1,1,1,INSTALLED/NOT DEPLOYED,
31770378,2,3,1,INSTALLED/NOT DEPLOYED,
31770378,2,4,1,INSTALLED/NOT DEPLOYED,
31770378,2,5,1,INSTALLED/NOT DEPLOYED,
31771985,1,1,1,INSTALLED/NOT DEPLOYED,
31771985,2,3,1,INSTALLED/NOT DEPLOYED,
31775856,1,1,1,INSTALLED/NOT DEPLOYED,
31775856,1,2,1,INSTALLED/NOT DEPLOYED,
31775856,1,3,1,NOT INSTALLED,
31784616,1,1,1,INSTALLED/NOT DEPLOYED,
31784616,1,2,1,INSTALLED/NOT DEPLOYED,
31784616,2,3,1,INSTALLED/NOT DEPLOYED,
31784616,2,4,1,NOT INSTALLED,
31784616,2,5,1,INSTALLED/NOT DEPLOYED,
31784616,3,6,1,INSTALLED/NOT DEPLOYED,
31784616,3,7,1,INSTALLED/NOT DEPLOYED,
31784616,4,8,1,INSTALLED/NOT DEPLOYED,
31784765,1,1,1,NOT INSTALLED,
31784765,2,3,1,INSTALLED/NOT DEPLOYED,
31784765,2,4,1,INSTALLED/NOT DEPLOYED,
31785166,1,1,1,DEPLOYED-FRONT,
31785166,1,2,1,INSTALLED/NOT DEPLOYED,
31785166,1,3,1,INSTALLED/NOT DEPLOYED,
31785549,1,1,1,INSTALLED/NOT DEPLOYED,
31785549,2,2,1,INSTALLED/NOT DEPLOYED,
31785549,2,3,1,INSTALLED/NOT DEPLOYED,
31785787,1,1,1,INSTALLED/NOT DEPLOYED,
31785787,2,3,1,INSTALLED/NOT DEPLOYED,
31786777,1,1,1,INSTALLED/NOT DEPLOYED,
31786777,1,2,1,INSTALLED/NOT DEPLOYED,
31786777,2,3,1,INSTALLED/NOT DEPLOYED,
31786777,2,4,1,INSTALLED/NOT DEPLOYED,
31786777,2,5,1,INSTALLED/NOT DEPLOYED,
31786777,2,6,1,INSTALLED/NOT DEPLOYED,
31786777,2,7,1,INSTALLED/NOT DEPLOYED,
31787746,1,1,1,INSTALLED/NOT DEPLOYED,
31787746,1,2,1,INSTALLED/NOT DEPLOYED,
31787746,2,3,1,INSTALLED/NOT DEPLOYED,
31789965,2,2,1,INSTALLED/NOT DEPLOYED,
31791551,1,1,1,INSTALLED/NOT DEPLOYED,
31791551,2,2,1,INSTALLED/NOT DEPLOYED,
31794682,1,1,1,DEPLOYED-COMBINATION,
31795016,1,1,1,INSTALLED/NOT DEPLOYED,
31795016,2,2,1,INSTALLED/NOT DEPLOYED,
31795029,1,1,1,INSTALLED/NOT DEPLOYED,
31795029,2,2,1,INSTALLED/NOT DEPLOYED,
31795041,1,1,1,INSTALLED/NOT DEPLOYED,
31799332,1,1,1,INSTALLED/NOT DEPLOYED,
31799332,1,2,1,INSTALLED/NOT DEPLOYED,
31799332,2,3,1,INSTALLED/NOT DEPLOYED,
31801941,1,1,1,INSTALLED/NOT DEPLOYED,
31801941,1,2,1,INSTALLED/NOT DEPLOYED,
31801941,1,3,1,INSTALLED/NOT DEPLOYED,
31801941,1,4,1,INSTALLED/NOT DEPLOYED,
31801941,2,5,1,INSTALLED/NOT DEPLOYED,
31803756,1,1,1,INSTALLED/NOT DEPLOYED,
31803756,1,2,1,INSTALLED/NOT DEPLOYED,
31803756,2,4,1,INSTALLED/NOT DEPLOYED,
31803756,2,6,1,INSTALLED/NOT DEPLOYED,
31803772,1,1,1,INSTALLED/NOT DEPLOYED,
31803772,2,3,1,INSTALLED/NOT DEPLOYED,
31803772,2,4,1,INSTALLED/NOT DEPLOYED,
31805389,1,1,1,INSTALLED/NOT DEPLOYED,
31805389,2,3,1,INSTALLED/NOT DEPLOYED,
31805406,1,2,1,INSTALLED/NOT DEPLOYED,
31813441,1,1,1,INSTALLED/NOT DEPLOYED,
31813441,2,2,1,INSTALLED/NOT DEPLOYED,
31813441,3,3,1,INSTALLED/NOT DEPLOYED,
31813754,1,1,1,INSTALLED/NOT DEPLOYED,
31813754,2,3,1,INSTALLED/NOT DEPLOYED,
31813754,2,4,1,INSTALLED/NOT DEPLOYED,
31813846,1,1,1,INSTALLED/NOT DEPLOYED,
31813846,2,2,1,INSTALLED/NOT DEPLOYED,
31813846,2,3,1,INSTALLED/NOT DEPLOYED,
31813916,1,1,1,DEPLOYED-FRONT,
31813916,1,2,1,DEPLOYED-FRONT,
31814360,1,1,1,INSTALLED/NOT DEPLOYED,
31814360,1,2,1,NOT INSTALLED,
31814360,2,4,1,INSTALLED/NOT DEPLOYED,
31814577,1,1,1,INSTALLED/NOT DEPLOYED,
31814577,2,2,1,INSTALLED/NOT DEPLOYED,
31814577,2,3,1,INSTALLED/NOT DEPLOYED,
31814577,3,4,1,INSTALLED/NOT DEPLOYED,
31814577,3,5,1,INSTALLED/NOT DEPLOYED,
31814577,4,6,1,INSTALLED/NOT DEPLOYED,
31814577,5,7,1,DEPLOYED-COMBINATION,
31814577,5,8,1,DEPLOYED-COMBINATION,
31814577,5,9,1,DEPLOYED-COMBINATION,
31814577,5,10,1,DEPLOYED-COMBINATION,
31814577,5,11,1,DEPLOYED-COMBINATION,
31814577,6,12,1,INSTALLED/NOT DEPLOYED,
31814577,6,13,1,INSTALLED/NOT DEPLOYED,
31814577,6,14,1,INSTALLED/NOT DEPLOYED,
31814577,7,15,1,INSTALLED/NOT DEPLOYED,
31814577,7,16,1,INSTALLED/NOT DEPLOYED,
31814577,8,17,1,INSTALLED/NOT DEPLOYED,
31814577,8,18,1,INSTALLED/NOT DEPLOYED,
31815667,1,1,1,NOT INSTALLED,
31815667,2,3,1,INSTALLED/NOT DEPLOYED,
31816220,1,1,1,DEPLOYED-FRONT,
31816220,2,2,1,INSTALLED/NOT DEPLOYED,
31816456,1,1,1,INSTALLED/NOT DEPLOYED,
31816456,2,3,1,INSTALLED/NOT DEPLOYED,
31820285,1,1,1,INSTALLED/NOT DEPLOYED,
31820285,2,3,1,INSTALLED/NOT DEPLOYED,
31821115,1,1,1,INSTALLED/NOT DEPLOYED,
31821115,2,2,1,INSTALLED/NOT DEPLOYED,
31823285,1,1,1,DEPLOYED-COMBINATION,
31823285,2,3,1,INSTALLED/NOT DEPLOYED,
31823285,2,4,1,INSTALLED/NOT DEPLOYED,
31823671,1,1,1,INSTALLED/NOT DEPLOYED,
31823671,1,2,1,INSTALLED/NOT DEPLOYED,
31823671,2,4,1,INSTALLED/NOT DEPLOYED,
31823671,2,5,1,INSTALLED/NOT DEPLOYED,
31823963,1,1,1,INSTALLED/NOT DEPLOYED,
31823963,2,2,1,INSTALLED/NOT DEPLOYED,
31823963,2,3,1,INSTALLED/NOT DEPLOYED,
31823963,2,4,1,INSTALLED/NOT DEPLOYED,
31823963,2,5,1,INSTALLED/NOT DEPLOYED,
31824250,1,1,1,INSTALLED/NOT DEPLOYED,
31824250,1,2,1,INSTALLED/NOT DEPLOYED,
31824250,1,3,1,INSTALLED/NOT DEPLOYED,
31825283,1,1,1,INSTALLED/NOT DEPLOYED,
31825283,1,2,1,INSTALLED/NOT DEPLOYED,
31825283,2,3,1,INSTALLED/NOT DEPLOYED,
31825283,2,4,1,INSTALLED/NOT DEPLOYED,
31825283,3,5,1,INSTALLED/NOT DEPLOYED,
31825283,3,6,1,INSTALLED/NOT DEPLOYED,
31825283,3,7,1,INSTALLED/NOT DEPLOYED,
31825283,3,8,1,INSTALLED/NOT DEPLOYED,
31825283,3,9,1,INSTALLED/NOT DEPLOYED,
31828071,1,1,1,INSTALLED/NOT DEPLOYED,
31828582,1,1,1,DEPLOYED-FRONT,
31828582,2,2,1,INSTALLED/NOT DEPLOYED,
31828822,1,1,1,INSTALLED/NOT DEPLOYED,
31828822,2,3,1,INSTALLED/NOT DEPLOYED,
31831449,1,1,1,DEPLOYED-COMBINATION,
31831449,1,2,1,DEPLOYED-COMBINATION,
31831449,2,3,1,INSTALLED/NOT DEPLOYED,
31831449,3,4,1,INSTALLED/NOT DEPLOYED,
31831452,1,1,1,INSTALLED/NOT DEPLOYED,
31831452,2,2,1,INSTALLED/NOT DEPLOYED,
31831452,2,3,1,INSTALLED/NOT DEPLOYED,
31831452,2,4,1,INSTALLED/NOT DEPLOYED,
31831452,2,5,1,INSTALLED/NOT DEPLOYED,
31831452,2,6,1,INSTALLED/NOT DEPLOYED,
31831452,2,7,1,INSTALLED/NOT DEPLOYED,
31831453,1,1,1,DEPLOYED-FRONT,
31831453,2,2,1,INSTALLED/NOT DEPLOYED,
31831453,2,3,1,INSTALLED/NOT DEPLOYED,
31831453,2,4,1,INSTALLED/NOT DEPLOYED,
31831453,2,5,1,INSTALLED/NOT DEPLOYED,
31831453,2,6,1,INSTALLED/NOT DEPLOYED,
31831455,1,1,1,INSTALLED/NOT DEPLOYED,
31831455,1,2,1,INSTALLED/NOT DEPLOYED,
31831455,2,3,1,INSTALLED/NOT DEPLOYED,
31831455,2,4,1,INSTALLED/NOT DEPLOYED,
31831455,2,5,1,INSTALLED/NOT DEPLOYED,
31831455,2,6,1,INSTALLED/NOT DEPLOYED,
31834371,1,1,1,INSTALLED/NOT DEPLOYED,
31834371,1,2,1,INSTALLED/NOT DEPLOYED,
31834371,2,3,1,NOT INSTALLED,
31834371,2,4,1,NOT INSTALLED,
31836883,1,1,1,DEPLOYED-FRONT,
31836883,2,2,1,INSTALLED/NOT DEPLOYED,
31836883,2,3,1,INSTALLED/NOT DEPLOYED,
31836883,2,4,1,INSTALLED/NOT DEPLOYED,
31836883,3,5,1,INSTALLED/NOT DEPLOYED,
31836883,3,6,1,INSTALLED/NOT DEPLOYED,
31836883,3,7,1,INSTALLED/NOT DEPLOYED,
31836883,3,8,1,INSTALLED/NOT DEPLOYED,
31836883,3,9,1,INSTALLED/NOT DEPLOYED,
31836884,1,1,1,DEPLOYED-FRONT,
31836884,2,2,1,DEPLOYED-FRONT,
31836884,2,3,1,DEPLOYED-FRONT,
31836884,3,4,1,DEPLOYED-FRONT,
31836884,3,5,1,DEPLOYED-FRONT,
31836884,4,6,1,DEPLOYED-FRONT,
31836884,5,7,1,INSTALLED/NOT DEPLOYED,
31836884,5,8,1,INSTALLED/NOT DEPLOYED,
31836884,5,9,1,INSTALLED/NOT DEPLOYED,
31836884,5,10,1,INSTALLED/NOT DEPLOYED,
31840757,1,1,1,INSTALLED/NOT DEPLOYED,
31840757,1,2,1,INSTALLED/NOT DEPLOYED,
31840757,2,3,1,INSTALLED/NOT DEPLOYED,
31840757,2,4,1,INSTALLED/NOT DEPLOYED,
31840757,2,5,1,INSTALLED/NOT DEPLOYED,
31840757,2,6,1,INSTALLED/NOT DEPLOYED,
31840757,3,8,1,INSTALLED/NOT DEPLOYED,
31840757,3,9,1,INSTALLED/NOT DEPLOYED,
31840757,4,10,1,INSTALLED/NOT DEPLOYED,
31840785,1,1,1,INSTALLED/NOT DEPLOYED,
31840785,1,2,1,INSTALLED/NOT DEPLOYED,
31840785,2,3,1,INSTALLED/NOT DEPLOYED,
31841652,1,1,1,INSTALLED/NOT DEPLOYED,
31843068,1,1,1,DEPLOYED-CURTAIN,
31843068,1,1,2,DEPLOYED-FRONT,
31843068,1,1,3,DEPLOYED-SIDE,
31843068,2,3,1,INSTALLED/NOT DEPLOYED,
31843068,3,4,1,INSTALLED/NOT DEPLOYED,
31843068,3,5,1,INSTALLED/NOT DEPLOYED,
31843076,1,1,1,INSTALLED/NOT DEPLOYED,
31843084,2,1,1,INSTALLED/NOT DEPLOYED,
31843353,1,1,1,INSTALLED/NOT DEPLOYED,
31843353,1,2,1,INSTALLED/NOT DEPLOYED,
31843353,1,3,1,INSTALLED/NOT DEPLOYED,
31843353,2,4,1,INSTALLED/NOT DEPLOYED,
31843353,2,5,1,INSTALLED/NOT DEPLOYED,
31843353,2,6,1,INSTALLED/NOT DEPLOYED,
31843354,1,1,1,INSTALLED/NOT DEPLOYED,
31843354,2,2,1,INSTALLED/NOT DEPLOYED,
31846006,1,1,1,INSTALLED/NOT DEPLOYED,
31846006,2,3,1,INSTALLED/NOT DEPLOYED,
31847414,1,1,1,INSTALLED/NOT DEPLOYED,
31847414,1,2,1,INSTALLED/NOT DEPLOYED,
31847414,1,3,1,INSTALLED/NOT DEPLOYED,
31847414,1,4,1,INSTALLED/NOT DEPLOYED,
31847414,1,5,1,INSTALLED/NOT DEPLOYED,
31847414,2,6,1,INSTALLED/NOT DEPLOYED,
31849398,1,1,1,INSTALLED/NOT DEPLOYED,
31849398,2,4,1,INSTALLED/NOT DEPLOYED,
