IncidentId,UnitNumber,Factor_Type,Factor,
30196276,2,HUMAN FACTOR,99,
30196276,3,HUMAN FACTOR,99,
30196276,4,HUMAN FACTOR,99,
30196276,5,HUMAN FACTOR,99,
30196276,6,HUMAN FACTOR,18,
30196276,7,HUMAN FACTOR,99,
30196276,8,HUMAN FACTOR,99,
30196276,9,HUMAN FACTOR,99,
30199270,1,HUMAN FACTOR,03,
30199270,1,HUMAN FACTOR,14,
30200173,1,HUMAN FACTOR,18,
30201800,1,HUMAN FACTOR,99,
30204835,1,HUMAN FACTOR,99,
30204835,2,HUMAN FACTOR,01,
30204835,2,HUMAN FACTOR,05,
30212935,1,HUMAN FACTOR,99,
30212935,2,HUMAN FACTOR,99,
30217588,1,HUMAN FACTOR,17,
30217588,2,HUMAN FACTOR,99,
30224222,1,HUMAN FACTOR,97,
30224222,2,HUMAN FACTOR,99,
30232204,1,HUMAN FACTOR,14,
30232204,2,HUMAN FACTOR,99,
30236101,1,HUMAN FACTOR,08,
30236101,2,HUMAN FACTOR,99,
30236354,1,HUMAN FACTOR,14,
30236354,2,HUMAN FACTOR,99,
30237994,1,HUMAN FACTOR,14,
30237994,2,HUMAN FACTOR,99,
30238496,1,HUMAN FACTOR,18,
30238496,2,HUMAN FACTOR,99,
30247578,1,HUMAN FACTOR,99,
30254018,1,HUMAN FACTOR,11,
30254018,1,HUMAN FACTOR,18,
30254018,2,HUMAN FACTOR,99,
30263573,1,HUMAN FACTOR,14,
30263573,2,HUMAN FACTOR,99,
30268131,1,HUMAN FACTOR,99,
30268285,1,HUMAN FACTOR,14,
30268285,2,HUMAN FACTOR,99,
30273432,1,HUMAN FACTOR,11,
30273432,2,HUMAN FACTOR,99,
30273446,1,HUMAN FACTOR,18,
30273446,2,HUMAN FACTOR,99,
30274526,1,HUMAN FACTOR,17,
30274526,2,HUMAN FACTOR,99,
30277953,1,HUMAN FACTOR,12,
30277953,1,HUMAN FACTOR,14,
30277953,2,HUMAN FACTOR,99,
30279073,1,HUMAN FACTOR,08,
29545231,1,HUMAN FACTOR,14,
29545231,2,HUMAN FACTOR,11,
29576130,1,HUMAN FACTOR,08,
29576130,1,HUMAN FACTOR,14,
29576130,1,HUMAN FACTOR,18,
29576130,2,HUMAN FACTOR,99,
29576586,1,HUMAN FACTOR,99,
29576586,2,HUMAN FACTOR,99,
29593769,1,HUMAN FACTOR,14,
29593769,2,HUMAN FACTOR,99,
29595314,1,HUMAN FACTOR,14,
29618331,1,HUMAN FACTOR,14,
29618331,1,HUMAN FACTOR,19,
29620589,1,HUMAN FACTOR,17,
29635624,1,HUMAN FACTOR,17,
29635624,2,HUMAN FACTOR,99,
29638037,1,HUMAN FACTOR,09,
29639103,1,HUMAN FACTOR,26,
29639103,2,HUMAN FACTOR,99,
29654154,1,HUMAN FACTOR,17,
29654154,1,HUMAN FACTOR,18,
29654154,2,HUMAN FACTOR,99,
29654420,1,HUMAN FACTOR,97,
29654420,2,HUMAN FACTOR,99,
29672618,1,HUMAN FACTOR,13,
29672618,2,HUMAN FACTOR,99,
29692653,1,HUMAN FACTOR,14,
29692653,1,HUMAN FACTOR,17,
29692653,2,HUMAN FACTOR,99,
29705815,1,HUMAN FACTOR,97,
29708462,1,HUMAN FACTOR,03,
29708462,1,HUMAN FACTOR,08,
29708462,1,HUMAN FACTOR,18,
29708462,2,HUMAN FACTOR,99,
29726502,1,HUMAN FACTOR,14,
29726502,2,HUMAN FACTOR,99,
29733147,1,HUMAN FACTOR,11,
29733147,2,HUMAN FACTOR,99,
29750595,1,HUMAN FACTOR,11,
29750595,1,HUMAN FACTOR,14,
29750595,2,HUMAN FACTOR,99,
29750595,3,HUMAN FACTOR,99,
29750595,4,HUMAN FACTOR,99,
29768565,1,HUMAN FACTOR,14,
29768565,2,HUMAN FACTOR,99,
29768844,1,HUMAN FACTOR,14,
29768844,2,HUMAN FACTOR,99,
29781084,1,HUMAN FACTOR,22,
29781084,2,HUMAN FACTOR,99,
29781084,3,HUMAN FACTOR,99,
29783247,1,HUMAN FACTOR,99,
29783247,2,HUMAN FACTOR,99,
29783931,1,HUMAN FACTOR,17,
29783931,2,HUMAN FACTOR,99,
29786859,1,HUMAN FACTOR,17,
29795763,1,HUMAN FACTOR,17,
29822112,1,HUMAN FACTOR,11,
29822112,1,HUMAN FACTOR,14,
29822112,1,HUMAN FACTOR,19,
29795763,2,HUMAN FACTOR,99,
29822112,2,HUMAN FACTOR,99,
29826471,1,HUMAN FACTOR,17,
29837390,1,HUMAN FACTOR,14,
29837390,1,HUMAN FACTOR,17,
29837390,2,HUMAN FACTOR,99,
29841018,1,HUMAN FACTOR,17,
29841018,2,HUMAN FACTOR,99,
29847466,1,HUMAN FACTOR,18,
29860022,1,HUMAN FACTOR,08,
29860022,1,HUMAN FACTOR,17,
29860022,2,HUMAN FACTOR,99,
29847466,2,HUMAN FACTOR,99,
29863298,1,HUMAN FACTOR,99,
29863298,2,HUMAN FACTOR,99,
29863302,1,HUMAN FACTOR,14,
29864098,1,HUMAN FACTOR,11,
29864098,1,HUMAN FACTOR,14,
29864098,1,HUMAN FACTOR,18,
29864098,2,HUMAN FACTOR,99,
29864100,1,HUMAN FACTOR,11,
29864100,1,HUMAN FACTOR,14,
29864100,2,HUMAN FACTOR,99,
29869357,1,HUMAN FACTOR,08,
29869357,2,HUMAN FACTOR,99,
29869958,1,HUMAN FACTOR,14,
29869958,2,HUMAN FACTOR,99,
29906135,1,HUMAN FACTOR,14,
29906135,2,HUMAN FACTOR,99,
29906279,1,HUMAN FACTOR,10,
29906279,2,HUMAN FACTOR,99,
29910509,1,HUMAN FACTOR,17,
29910509,2,HUMAN FACTOR,99,
29923181,1,HUMAN FACTOR,97,
29923181,1,HUMAN FACTOR,22,
29923181,2,HUMAN FACTOR,99,
29923181,3,HUMAN FACTOR,99,
29928499,1,HUMAN FACTOR,26,
29928499,1,HUMAN FACTOR,14,
29928499,1,HUMAN FACTOR,17,
29928499,2,HUMAN FACTOR,99,
29930240,1,HUMAN FACTOR,99,
29941441,1,HUMAN FACTOR,97,
29956957,1,HUMAN FACTOR,97,
29956957,2,HUMAN FACTOR,97,
29970138,1,HUMAN FACTOR,17,
29970138,2,HUMAN FACTOR,99,
29970265,1,HUMAN FACTOR,14,
29976414,1,HUMAN FACTOR,08,
29976414,1,HUMAN FACTOR,14,
29976414,1,HUMAN FACTOR,17,
29970476,1,HUMAN FACTOR,97,
29976414,2,HUMAN FACTOR,99,
29976417,1,HUMAN FACTOR,14,
29976417,2,HUMAN FACTOR,99,
29978104,1,HUMAN FACTOR,26,
29978104,1,HUMAN FACTOR,24,
29978104,2,HUMAN FACTOR,26,
29978211,1,HUMAN FACTOR,17,
29978211,2,HUMAN FACTOR,99,
29978338,1,HUMAN FACTOR,04,
29978338,2,HUMAN FACTOR,99,
29978338,3,HUMAN FACTOR,99,
29979786,1,HUMAN FACTOR,08,
29979786,1,HUMAN FACTOR,14,
29979786,2,HUMAN FACTOR,99,
29979969,1,HUMAN FACTOR,99,
29979969,2,HUMAN FACTOR,99,
29984582,1,HUMAN FACTOR,04,
29984582,1,HUMAN FACTOR,14,
29984582,2,HUMAN FACTOR,99,
29984582,3,HUMAN FACTOR,99,
29986389,1,HUMAN FACTOR,08,
29986389,1,HUMAN FACTOR,14,
29986389,1,HUMAN FACTOR,17,
29986389,2,HUMAN FACTOR,99,
29989091,1,HUMAN FACTOR,99,
29989091,2,HUMAN FACTOR,99,
29992964,1,HUMAN FACTOR,11,
29992964,2,HUMAN FACTOR,99,
29992964,3,HUMAN FACTOR,99,
29999898,1,HUMAN FACTOR,11,
29999898,1,HUMAN FACTOR,14,
29999898,2,HUMAN FACTOR,99,
29999898,3,HUMAN FACTOR,99,
30000513,1,HUMAN FACTOR,08,
30000513,2,HUMAN FACTOR,99,
30001885,1,HUMAN FACTOR,17,
30001885,2,HUMAN FACTOR,99,
30003051,1,HUMAN FACTOR,22,
30003051,2,HUMAN FACTOR,99,
30003664,1,HUMAN FACTOR,14,
30003664,2,HUMAN FACTOR,99,
30007539,1,HUMAN FACTOR,99,
30008332,1,HUMAN FACTOR,11,
30008332,1,HUMAN FACTOR,14,
30008332,2,HUMAN FACTOR,99,
30011569,1,HUMAN FACTOR,14,
30011569,2,HUMAN FACTOR,99,
30011569,3,HUMAN FACTOR,99,
30011569,4,HUMAN FACTOR,99,
30016145,1,HUMAN FACTOR,14,
30016145,2,HUMAN FACTOR,99,
30016268,1,HUMAN FACTOR,06,
30016268,1,HUMAN FACTOR,14,
30016268,1,HUMAN FACTOR,24,
30016268,2,HUMAN FACTOR,99,
30016301,1,HUMAN FACTOR,11,
30016301,2,HUMAN FACTOR,99,
30024733,1,HUMAN FACTOR,99,
30024733,2,HUMAN FACTOR,99,
30029904,1,HUMAN FACTOR,99,
30029904,2,HUMAN FACTOR,14,
30032698,1,HUMAN FACTOR,14,
30032698,2,HUMAN FACTOR,99,
30036202,1,HUMAN FACTOR,12,
30038575,1,HUMAN FACTOR,14,
30038575,1,HUMAN FACTOR,18,
30038575,2,HUMAN FACTOR,26,
30036202,2,HUMAN FACTOR,99,
30038575,3,HUMAN FACTOR,99,
30044018,1,HUMAN FACTOR,26,
30044018,1,HUMAN FACTOR,14,
30044018,2,HUMAN FACTOR,99,
30050449,1,HUMAN FACTOR,14,
30050449,2,HUMAN FACTOR,99,
30053363,1,HUMAN FACTOR,13,
30054216,1,HUMAN FACTOR,26,
30054216,1,HUMAN FACTOR,18,
30054216,2,HUMAN FACTOR,99,
30054853,1,HUMAN FACTOR,14,
30054853,2,HUMAN FACTOR,99,
30055685,1,HUMAN FACTOR,14,
30055685,2,HUMAN FACTOR,99,
30057706,1,HUMAN FACTOR,14,
30057706,2,HUMAN FACTOR,99,
30057706,3,HUMAN FACTOR,99,
30060931,1,HUMAN FACTOR,17,
30060931,1,HUMAN FACTOR,22,
30060931,2,HUMAN FACTOR,99,
30061409,1,HUMAN FACTOR,26,
30061409,1,HUMAN FACTOR,11,
30061409,2,HUMAN FACTOR,99,
30063514,1,HUMAN FACTOR,17,
30063514,2,HUMAN FACTOR,99,
30064216,1,HUMAN FACTOR,11,
30064216,2,HUMAN FACTOR,99,
30065345,1,HUMAN FACTOR,18,
30065345,2,HUMAN FACTOR,99,
30065571,1,HUMAN FACTOR,99,
30065571,2,HUMAN FACTOR,99,
30069227,1,HUMAN FACTOR,17,
30069227,2,HUMAN FACTOR,99,
30069229,1,HUMAN FACTOR,18,
30069229,2,HUMAN FACTOR,99,
30069229,3,HUMAN FACTOR,99,
30070190,1,HUMAN FACTOR,08,
30070190,1,HUMAN FACTOR,17,
30070190,2,HUMAN FACTOR,99,
30070315,1,HUMAN FACTOR,18,
30070717,1,HUMAN FACTOR,11,
30070717,1,HUMAN FACTOR,14,
30070717,1,HUMAN FACTOR,18,
30070315,2,HUMAN FACTOR,99,
30070717,2,HUMAN FACTOR,99,
30077603,1,HUMAN FACTOR,18,
30077603,2,HUMAN FACTOR,99,
30078372,1,HUMAN FACTOR,14,
30082418,1,HUMAN FACTOR,11,
30082418,2,HUMAN FACTOR,11,
30082418,3,HUMAN FACTOR,99,
30083545,2,HUMAN FACTOR,99,
30085377,1,HUMAN FACTOR,18,
30085377,2,HUMAN FACTOR,97,
30089216,1,HUMAN FACTOR,04,
30089216,1,HUMAN FACTOR,14,
30089216,2,HUMAN FACTOR,99,
30089216,3,HUMAN FACTOR,99,
30094990,1,HUMAN FACTOR,99,
30098135,1,HUMAN FACTOR,99,
30098483,1,HUMAN FACTOR,14,
30098483,2,HUMAN FACTOR,99,
30101046,1,HUMAN FACTOR,14,
30101046,1,HUMAN FACTOR,18,
30101046,2,HUMAN FACTOR,99,
30101046,3,HUMAN FACTOR,99,
30102039,1,HUMAN FACTOR,99,
30102039,2,HUMAN FACTOR,99,
30106762,1,HUMAN FACTOR,14,
30106762,2,HUMAN FACTOR,99,
30107663,1,HUMAN FACTOR,14,
30107663,2,HUMAN FACTOR,99,
30109805,1,HUMAN FACTOR,14,
30109805,1,HUMAN FACTOR,18,
30124870,1,HUMAN FACTOR,14,
30124870,2,HUMAN FACTOR,99,
30124877,1,HUMAN FACTOR,14,
30124877,2,HUMAN FACTOR,99,
30125991,1,HUMAN FACTOR,26,
30125991,1,HUMAN FACTOR,14,
30125991,2,HUMAN FACTOR,99,
30136172,2,HUMAN FACTOR,99,
30148185,1,HUMAN FACTOR,17,
30148185,2,HUMAN FACTOR,99,
30148185,3,HUMAN FACTOR,99,
30148831,1,HUMAN FACTOR,11,
30148831,1,HUMAN FACTOR,14,
30148831,2,HUMAN FACTOR,99,
30150682,1,HUMAN FACTOR,14,
30150682,2,HUMAN FACTOR,99,
30150682,3,HUMAN FACTOR,99,
30150682,4,HUMAN FACTOR,99,
30150682,5,HUMAN FACTOR,99,
30150682,6,HUMAN FACTOR,99,
30154381,1,HUMAN FACTOR,14,
30154381,2,HUMAN FACTOR,99,
30160951,1,HUMAN FACTOR,03,
30160951,1,HUMAN FACTOR,08,
30160951,2,HUMAN FACTOR,99,
30163253,1,HUMAN FACTOR,22,
30163253,2,HUMAN FACTOR,22,
30163730,1,HUMAN FACTOR,97,
30163730,2,HUMAN FACTOR,97,
30167282,1,HUMAN FACTOR,14,
30167282,2,HUMAN FACTOR,99,
30176501,1,HUMAN FACTOR,08,
30176501,1,HUMAN FACTOR,14,
30176501,2,HUMAN FACTOR,99,
30176685,1,HUMAN FACTOR,99,
30176685,2,HUMAN FACTOR,99,
30176685,3,HUMAN FACTOR,97,
30176685,3,HUMAN FACTOR,23,
30176686,1,HUMAN FACTOR,14,
30176686,2,HUMAN FACTOR,99,
30180808,1,HUMAN FACTOR,99,
30181277,1,HUMAN FACTOR,14,
30181277,1,HUMAN FACTOR,18,
30181277,2,HUMAN FACTOR,99,
30182629,2,HUMAN FACTOR,17,
30190373,1,HUMAN FACTOR,14,
30190373,2,HUMAN FACTOR,99,
30192938,1,HUMAN FACTOR,11,
30192938,2,HUMAN FACTOR,99,
30195539,1,HUMAN FACTOR,14,
30195539,2,HUMAN FACTOR,99,
30195611,1,HUMAN FACTOR,17,
30195611,2,HUMAN FACTOR,99,
30199082,1,HUMAN FACTOR,06,
30203652,1,HUMAN FACTOR,26,
30203652,1,HUMAN FACTOR,08,
30203652,1,HUMAN FACTOR,18,
30199082,2,HUMAN FACTOR,06,
30203652,2,HUMAN FACTOR,99,
30203680,1,HUMAN FACTOR,99,
30203680,2,HUMAN FACTOR,11,
30203680,3,HUMAN FACTOR,11,
30203837,1,HUMAN FACTOR,11,
30203837,1,HUMAN FACTOR,97,
30203837,2,HUMAN FACTOR,97,
30204188,1,HUMAN FACTOR,17,
30209450,1,HUMAN FACTOR,97,
30209450,2,HUMAN FACTOR,99,
30210998,1,HUMAN FACTOR,11,
30210998,2,HUMAN FACTOR,99,
30212822,1,HUMAN FACTOR,18,
30220767,1,HUMAN FACTOR,26,
30220767,1,HUMAN FACTOR,17,
30220767,2,HUMAN FACTOR,99,
30223616,1,HUMAN FACTOR,17,
30223616,2,HUMAN FACTOR,99,
30223754,1,HUMAN FACTOR,08,
30224037,1,HUMAN FACTOR,11,
30224037,1,HUMAN FACTOR,14,
30224037,1,HUMAN FACTOR,18,
30223754,2,HUMAN FACTOR,99,
30224037,2,HUMAN FACTOR,99,
30225926,1,HUMAN FACTOR,14,
30225926,2,HUMAN FACTOR,99,
30227364,1,HUMAN FACTOR,11,
30227364,1,HUMAN FACTOR,14,
30227364,2,HUMAN FACTOR,99,
30229861,1,HUMAN FACTOR,11,
30229861,2,HUMAN FACTOR,99,
30232689,1,HUMAN FACTOR,99,
30232689,2,HUMAN FACTOR,99,
30233496,1,HUMAN FACTOR,03,
30233496,1,HUMAN FACTOR,14,
30233496,2,HUMAN FACTOR,99,
30233496,3,HUMAN FACTOR,99,
30238371,1,HUMAN FACTOR,99,
30238371,2,HUMAN FACTOR,99,
30240858,1,HUMAN FACTOR,14,
30240858,2,HUMAN FACTOR,99,
30243340,1,HUMAN FACTOR,14,
30245275,1,HUMAN FACTOR,18,
30245275,2,HUMAN FACTOR,99,
30245275,3,HUMAN FACTOR,99,
30250170,1,HUMAN FACTOR,99,
30250170,2,HUMAN FACTOR,99,
30250170,3,HUMAN FACTOR,99,
30260763,1,HUMAN FACTOR,26,
30260763,2,HUMAN FACTOR,99,
30263292,1,HUMAN FACTOR,08,
30263292,2,HUMAN FACTOR,99,
30263340,1,HUMAN FACTOR,99,
30263734,1,HUMAN FACTOR,14,
30263734,2,HUMAN FACTOR,99,
30268127,1,HUMAN FACTOR,99,
30268334,1,HUMAN FACTOR,04,
30268334,2,HUMAN FACTOR,99,
30279073,2,HUMAN FACTOR,99,
30279085,1,HUMAN FACTOR,08,
30279085,2,HUMAN FACTOR,99,
30281676,1,HUMAN FACTOR,26,
30281676,1,HUMAN FACTOR,18,
30281676,2,HUMAN FACTOR,99,
30291698,1,HUMAN FACTOR,99,
30291962,1,HUMAN FACTOR,12,
30291962,1,HUMAN FACTOR,14,
30296974,1,HUMAN FACTOR,08,
30296974,1,HUMAN FACTOR,11,
30296974,1,HUMAN FACTOR,14,
30291962,2,HUMAN FACTOR,99,
30296974,2,HUMAN FACTOR,99,
30301590,1,HUMAN FACTOR,14,
29795763,2,ENVIRON FACTOR,99,
29822112,1,ENVIRON FACTOR,02,
29822112,2,ENVIRON FACTOR,02,
29826471,1,ENVIRON FACTOR,02,
29837390,1,ENVIRON FACTOR,02,
29837390,2,ENVIRON FACTOR,02,
29841018,1,ENVIRON FACTOR,02,
29841018,2,ENVIRON FACTOR,02,
29847466,1,ENVIRON FACTOR,02,
29847466,2,ENVIRON FACTOR,02,
29860022,1,ENVIRON FACTOR,02,
29860022,2,ENVIRON FACTOR,02,
29863298,1,ENVIRON FACTOR,02,
29863298,1,ENVIRON FACTOR,15,
29863298,2,ENVIRON FACTOR,02,
29863302,1,ENVIRON FACTOR,02,
29864098,1,ENVIRON FACTOR,02,
29864098,2,ENVIRON FACTOR,02,
29864100,1,ENVIRON FACTOR,02,
29864100,1,ENVIRON FACTOR,97,
29864100,2,ENVIRON FACTOR,02,
29864100,2,ENVIRON FACTOR,97,
29869357,1,ENVIRON FACTOR,02,
29869357,2,ENVIRON FACTOR,02,
29869958,1,ENVIRON FACTOR,02,
29869958,2,ENVIRON FACTOR,02,
29906135,1,ENVIRON FACTOR,02,
29906135,2,ENVIRON FACTOR,02,
29906279,1,ENVIRON FACTOR,02,
29906279,2,ENVIRON FACTOR,02,
29910509,1,ENVIRON FACTOR,02,
29910509,2,ENVIRON FACTOR,09,
29923181,1,ENVIRON FACTOR,02,
29923181,2,ENVIRON FACTOR,02,
29923181,3,ENVIRON FACTOR,02,
29928499,1,ENVIRON FACTOR,02,
29928499,2,ENVIRON FACTOR,02,
29930240,1,ENVIRON FACTOR,02,
29941441,1,ENVIRON FACTOR,02,
29956957,1,ENVIRON FACTOR,02,
29956957,2,ENVIRON FACTOR,02,
29970138,1,ENVIRON FACTOR,02,
29970138,2,ENVIRON FACTOR,02,
29970265,1,ENVIRON FACTOR,02,
29970476,1,ENVIRON FACTOR,02,
29976414,1,ENVIRON FACTOR,02,
29976414,2,ENVIRON FACTOR,99,
29976417,1,ENVIRON FACTOR,02,
29976417,2,ENVIRON FACTOR,02,
29978104,1,ENVIRON FACTOR,02,
29978104,1,ENVIRON FACTOR,99,
29978104,2,ENVIRON FACTOR,02,
29978211,1,ENVIRON FACTOR,09,
29978211,2,ENVIRON FACTOR,02,
29978338,1,ENVIRON FACTOR,02,
30089216,2,ENVIRON FACTOR,02,
30089216,3,ENVIRON FACTOR,02,
30094990,1,ENVIRON FACTOR,02,
30094990,1,ENVIRON FACTOR,06,
30098135,1,ENVIRON FACTOR,02,
30098135,1,ENVIRON FACTOR,03,
30098483,1,ENVIRON FACTOR,02,
30098483,2,ENVIRON FACTOR,99,
30101046,1,ENVIRON FACTOR,02,
30101046,2,ENVIRON FACTOR,02,
30101046,3,ENVIRON FACTOR,02,
30102039,1,ENVIRON FACTOR,02,
30102039,2,ENVIRON FACTOR,02,
30106762,1,ENVIRON FACTOR,02,
30106762,2,ENVIRON FACTOR,02,
30107663,1,ENVIRON FACTOR,02,
30107663,2,ENVIRON FACTOR,99,
30109805,1,ENVIRON FACTOR,02,
30124870,1,ENVIRON FACTOR,02,
30124870,1,ENVIRON FACTOR,09,
30124870,2,ENVIRON FACTOR,99,
30124877,1,ENVIRON FACTOR,02,
30124877,2,ENVIRON FACTOR,02,
30125991,1,ENVIRON FACTOR,02,
30125991,2,ENVIRON FACTOR,02,
30136172,2,ENVIRON FACTOR,02,
30148185,1,ENVIRON FACTOR,02,
30148185,2,ENVIRON FACTOR,02,
30148185,3,ENVIRON FACTOR,02,
30148831,1,ENVIRON FACTOR,02,
30148831,2,ENVIRON FACTOR,02,
30150682,1,ENVIRON FACTOR,02,
30150682,2,ENVIRON FACTOR,02,
30150682,3,ENVIRON FACTOR,02,
30150682,4,ENVIRON FACTOR,02,
30150682,5,ENVIRON FACTOR,02,
30150682,6,ENVIRON FACTOR,02,
30154381,1,ENVIRON FACTOR,02,
30154381,1,ENVIRON FACTOR,16,
30154381,2,ENVIRON FACTOR,99,
30160951,1,ENVIRON FACTOR,02,
30160951,2,ENVIRON FACTOR,99,
30163253,1,ENVIRON FACTOR,02,
30163253,1,ENVIRON FACTOR,13,
30163253,2,ENVIRON FACTOR,02,
30163253,2,ENVIRON FACTOR,13,
30163730,1,ENVIRON FACTOR,02,
30163730,2,ENVIRON FACTOR,02,
30167282,1,ENVIRON FACTOR,02,
30167282,2,ENVIRON FACTOR,02,
30176501,1,ENVIRON FACTOR,02,
30176501,2,ENVIRON FACTOR,99,
30176685,1,ENVIRON FACTOR,02,
30176685,2,ENVIRON FACTOR,02,
30176685,2,ENVIRON FACTOR,97,
30176685,3,ENVIRON FACTOR,02,
30176686,1,ENVIRON FACTOR,02,
30176686,2,ENVIRON FACTOR,99,
30180808,1,ENVIRON FACTOR,02,
30181277,1,ENVIRON FACTOR,02,
30181277,2,ENVIRON FACTOR,02,
30182629,1,ENVIRON FACTOR,99,
30182629,2,ENVIRON FACTOR,02,
30190373,1,ENVIRON FACTOR,02,
30303925,1,HUMAN FACTOR,14,
30304661,1,HUMAN FACTOR,01,
30304661,1,HUMAN FACTOR,14,
30304661,2,HUMAN FACTOR,99,
30305496,1,HUMAN FACTOR,17,
30305497,1,HUMAN FACTOR,17,
30307312,1,HUMAN FACTOR,99,
30307312,2,HUMAN FACTOR,99,
30313119,1,HUMAN FACTOR,11,
30313119,1,HUMAN FACTOR,14,
30313119,2,HUMAN FACTOR,99,
30313183,1,HUMAN FACTOR,14,
30313183,1,HUMAN FACTOR,18,
30313183,2,HUMAN FACTOR,99,
30314387,1,HUMAN FACTOR,97,
30314861,1,HUMAN FACTOR,99,
30315882,1,HUMAN FACTOR,14,
30316167,1,HUMAN FACTOR,14,
30316167,2,HUMAN FACTOR,99,
30316167,3,HUMAN FACTOR,99,
30316167,4,HUMAN FACTOR,14,
30316167,5,HUMAN FACTOR,99,
30316263,1,HUMAN FACTOR,11,
30316263,2,HUMAN FACTOR,99,
30316932,1,HUMAN FACTOR,26,
30316932,1,HUMAN FACTOR,10,
30321063,1,HUMAN FACTOR,14,
30321063,2,HUMAN FACTOR,99,
30323784,1,HUMAN FACTOR,99,
30324237,1,HUMAN FACTOR,14,
30324237,2,HUMAN FACTOR,99,
30327247,1,HUMAN FACTOR,99,
30327247,2,HUMAN FACTOR,99,
30327249,1,HUMAN FACTOR,14,
30327249,2,HUMAN FACTOR,99,
30327249,3,HUMAN FACTOR,99,
30328739,1,HUMAN FACTOR,99,
30328740,1,HUMAN FACTOR,18,
30329379,1,HUMAN FACTOR,03,
30329379,1,HUMAN FACTOR,18,
30329379,2,HUMAN FACTOR,99,
30329707,1,HUMAN FACTOR,08,
30329707,1,HUMAN FACTOR,14,
30329707,1,HUMAN FACTOR,23,
30329707,2,HUMAN FACTOR,99,
30329814,1,HUMAN FACTOR,04,
30329814,1,HUMAN FACTOR,14,
30329814,2,HUMAN FACTOR,99,
30330039,1,HUMAN FACTOR,04,
30330039,1,HUMAN FACTOR,14,
30330039,2,HUMAN FACTOR,99,
30331604,1,HUMAN FACTOR,17,
30332950,1,HUMAN FACTOR,14,
30332950,1,HUMAN FACTOR,17,
30333550,1,HUMAN FACTOR,99,
30333550,2,HUMAN FACTOR,08,
30333550,2,HUMAN FACTOR,13,
30333550,2,HUMAN FACTOR,17,
30333728,1,HUMAN FACTOR,02,
30333728,1,HUMAN FACTOR,14,
30333728,2,HUMAN FACTOR,99,
30333728,3,HUMAN FACTOR,99,
30336191,1,HUMAN FACTOR,08,
30336191,2,HUMAN FACTOR,99,
30337435,1,HUMAN FACTOR,08,
30337435,2,HUMAN FACTOR,99,
30338720,1,HUMAN FACTOR,14,
30338720,1,HUMAN FACTOR,17,
30338720,2,HUMAN FACTOR,11,
30338720,2,HUMAN FACTOR,14,
30338720,3,HUMAN FACTOR,99,
30344118,1,HUMAN FACTOR,14,
30344118,2,HUMAN FACTOR,99,
30344118,3,HUMAN FACTOR,99,
30347152,1,HUMAN FACTOR,14,
30349465,1,HUMAN FACTOR,14,
30349465,1,HUMAN FACTOR,19,
30349465,1,HUMAN FACTOR,23,
30347152,2,HUMAN FACTOR,99,
30349465,2,HUMAN FACTOR,99,
30352091,1,HUMAN FACTOR,22,
30355054,1,HUMAN FACTOR,04,
30355054,1,HUMAN FACTOR,14,
30359891,1,HUMAN FACTOR,12,
30359891,1,HUMAN FACTOR,14,
30359891,1,HUMAN FACTOR,17,
30355054,2,HUMAN FACTOR,99,
30359891,2,HUMAN FACTOR,99,
30360736,1,HUMAN FACTOR,18,
30360736,2,HUMAN FACTOR,99,
30364786,1,HUMAN FACTOR,14,
30364786,2,HUMAN FACTOR,99,
30368801,1,HUMAN FACTOR,14,
30372795,1,HUMAN FACTOR,03,
30372795,2,HUMAN FACTOR,99,
30377082,1,HUMAN FACTOR,18,
30377082,2,HUMAN FACTOR,99,
30386191,1,HUMAN FACTOR,14,
30386191,2,HUMAN FACTOR,14,
30386191,3,HUMAN FACTOR,99,
30387442,1,HUMAN FACTOR,18,
30387442,1,HUMAN FACTOR,22,
30387442,2,HUMAN FACTOR,99,
30387442,3,HUMAN FACTOR,99,
30387839,1,HUMAN FACTOR,14,
30391272,1,HUMAN FACTOR,14,
30391272,2,HUMAN FACTOR,99,
30391272,3,HUMAN FACTOR,99,
30391272,4,HUMAN FACTOR,99,
30397394,1,HUMAN FACTOR,14,
30397394,1,HUMAN FACTOR,17,
30402214,1,HUMAN FACTOR,11,
30402214,1,HUMAN FACTOR,14,
30402214,1,HUMAN FACTOR,18,
30397394,2,HUMAN FACTOR,99,
30402214,2,HUMAN FACTOR,99,
30402214,3,HUMAN FACTOR,99,
30402894,1,HUMAN FACTOR,14,
30402894,1,HUMAN FACTOR,22,
30402894,2,HUMAN FACTOR,99,
30403262,1,HUMAN FACTOR,14,
30406065,1,HUMAN FACTOR,99,
30406091,1,HUMAN FACTOR,17,
30406091,2,HUMAN FACTOR,99,
30406206,1,HUMAN FACTOR,18,
30406206,2,HUMAN FACTOR,99,
30190373,2,ENVIRON FACTOR,02,
30192938,1,ENVIRON FACTOR,02,
30192938,2,ENVIRON FACTOR,02,
30195539,1,ENVIRON FACTOR,17,
30195539,1,ENVIRON FACTOR,02,
30195539,2,ENVIRON FACTOR,02,
30195611,1,ENVIRON FACTOR,02,
30195611,1,ENVIRON FACTOR,14,
30195611,2,ENVIRON FACTOR,02,
30199082,1,ENVIRON FACTOR,02,
30199082,2,ENVIRON FACTOR,02,
30203652,1,ENVIRON FACTOR,02,
30203652,1,ENVIRON FACTOR,09,
