IncidentId,UnitNumber,Factor_Type,Factor,
28085340,2,ENVIRON FACTOR,02,
28089173,1,ENVIRON FACTOR,02,
28089173,2,ENVIRON FACTOR,02,
28097820,1,ENVIRON FACTOR,02,
28097820,2,ENVIRON FACTOR,02,
28098860,1,ENVIRON FACTOR,02,
28098860,1,ENVIRON FACTOR,13,
28098860,2,ENVIRON FACTOR,02,
28098860,2,ENVIRON FACTOR,13,
28102003,1,ENVIRON FACTOR,02,
28102003,2,ENVIRON FACTOR,02,
28103588,1,ENVIRON FACTOR,02,
28111609,1,ENVIRON FACTOR,02,
28111609,2,ENVIRON FACTOR,02,
28111609,3,ENVIRON FACTOR,02,
28111701,1,ENVIRON FACTOR,02,
28111701,2,ENVIRON FACTOR,02,
28111878,1,ENVIRON FACTOR,02,
28111878,2,ENVIRON FACTOR,02,
28112451,1,ENVIRON FACTOR,02,
28112451,2,ENVIRON FACTOR,02,
28114925,1,ENVIRON FACTOR,02,
28114925,2,ENVIRON FACTOR,02,
28116226,1,ENVIRON FACTOR,02,
28116226,2,ENVIRON FACTOR,02,
28116226,3,ENVIRON FACTOR,02,
28116806,1,ENVIRON FACTOR,02,
28116806,2,ENVIRON FACTOR,99,
28121372,1,ENVIRON FACTOR,17,
28121372,1,ENVIRON FACTOR,02,
28121372,2,ENVIRON FACTOR,17,
28121372,2,ENVIRON FACTOR,02,
28121847,1,ENVIRON FACTOR,02,
28121847,1,ENVIRON FACTOR,09,
28121847,2,ENVIRON FACTOR,02,
28124858,1,ENVIRON FACTOR,02,
28124858,2,ENVIRON FACTOR,02,
28126996,1,ENVIRON FACTOR,02,
28126996,2,ENVIRON FACTOR,02,
28132476,1,ENVIRON FACTOR,02,
28132476,2,ENVIRON FACTOR,02,
28136100,1,ENVIRON FACTOR,02,
28136100,2,ENVIRON FACTOR,02,
28137041,1,ENVIRON FACTOR,02,
28137041,2,ENVIRON FACTOR,02,
28137041,3,ENVIRON FACTOR,02,
28138092,1,ENVIRON FACTOR,02,
28139992,1,ENVIRON FACTOR,99,
28139992,2,ENVIRON FACTOR,02,
28140007,1,ENVIRON FACTOR,02,
28140007,2,ENVIRON FACTOR,99,
28140682,1,ENVIRON FACTOR,02,
28140682,2,ENVIRON FACTOR,02,
28146846,1,ENVIRON FACTOR,02,
28146846,2,ENVIRON FACTOR,99,
28149884,1,ENVIRON FACTOR,02,
28153601,1,ENVIRON FACTOR,02,
28153601,1,ENVIRON FACTOR,11,
28153601,2,ENVIRON FACTOR,02,
28156477,1,ENVIRON FACTOR,02,
28156477,2,ENVIRON FACTOR,02,
28157639,1,ENVIRON FACTOR,02,
28157639,2,ENVIRON FACTOR,02,
28158683,1,ENVIRON FACTOR,02,
28158683,2,ENVIRON FACTOR,02,
28166336,1,ENVIRON FACTOR,02,
28166336,2,ENVIRON FACTOR,02,
28870484,1,VEHICULAR FACTOR,99,
28870484,2,HUMAN FACTOR,26,
28870484,2,VEHICULAR FACTOR,99,
28902475,1,HUMAN FACTOR,14,
28902475,1,VEHICULAR FACTOR,99,
28902475,2,HUMAN FACTOR,99,
28902475,2,VEHICULAR FACTOR,99,
28902475,3,HUMAN FACTOR,99,
28902475,3,VEHICULAR FACTOR,99,
28902475,4,HUMAN FACTOR,99,
28902475,4,VEHICULAR FACTOR,99,
28902552,2,HUMAN FACTOR,99,
28902552,2,VEHICULAR FACTOR,99,
28907320,1,HUMAN FACTOR,18,
28907320,1,VEHICULAR FACTOR,99,
28915770,1,HUMAN FACTOR,14,
28915770,1,VEHICULAR FACTOR,99,
28915770,2,HUMAN FACTOR,99,
28915770,2,VEHICULAR FACTOR,99,
28916103,1,HUMAN FACTOR,14,
28916103,1,VEHICULAR FACTOR,99,
28916103,2,HUMAN FACTOR,99,
28916103,2,VEHICULAR FACTOR,99,
28916291,1,HUMAN FACTOR,97,
28916291,1,VEHICULAR FACTOR,99,
28916291,2,HUMAN FACTOR,99,
28916291,2,VEHICULAR FACTOR,99,
28924923,1,HUMAN FACTOR,97,
28924923,1,VEHICULAR FACTOR,99,
28924923,2,HUMAN FACTOR,99,
28924923,2,VEHICULAR FACTOR,99,
28926025,1,HUMAN FACTOR,99,
28926025,1,VEHICULAR FACTOR,99,
28926025,2,HUMAN FACTOR,08,
28926025,2,HUMAN FACTOR,14,
28926025,2,HUMAN FACTOR,18,
28926025,2,VEHICULAR FACTOR,99,
28927436,1,HUMAN FACTOR,99,
28927436,1,VEHICULAR FACTOR,99,
28927646,1,HUMAN FACTOR,97,
28927646,1,VEHICULAR FACTOR,99,
28927646,2,HUMAN FACTOR,99,
28927646,2,VEHICULAR FACTOR,99,
28927797,1,HUMAN FACTOR,14,
28927797,1,VEHICULAR FACTOR,99,
28927797,2,HUMAN FACTOR,99,
28927797,2,VEHICULAR FACTOR,99,
28929691,1,HUMAN FACTOR,14,
28929691,1,HUMAN FACTOR,17,
28929691,1,VEHICULAR FACTOR,99,
28929691,2,HUMAN FACTOR,99,
28929691,2,VEHICULAR FACTOR,99,
28930230,1,HUMAN FACTOR,97,
28930230,1,VEHICULAR FACTOR,13,
28930230,2,HUMAN FACTOR,99,
28930230,2,VEHICULAR FACTOR,13,
28937608,1,HUMAN FACTOR,14,
28937608,1,VEHICULAR FACTOR,99,
28937608,2,HUMAN FACTOR,99,
28937608,2,VEHICULAR FACTOR,99,
28941134,1,HUMAN FACTOR,06,
28941134,1,HUMAN FACTOR,97,
28941134,1,VEHICULAR FACTOR,99,
28941134,2,HUMAN FACTOR,06,
28941134,2,HUMAN FACTOR,97,
28941134,2,VEHICULAR FACTOR,99,
28941750,1,HUMAN FACTOR,11,
28941750,1,VEHICULAR FACTOR,99,
28941750,2,HUMAN FACTOR,99,
28941750,2,VEHICULAR FACTOR,99,
28941750,3,HUMAN FACTOR,99,
28941750,3,VEHICULAR FACTOR,99,
28943064,1,HUMAN FACTOR,17,
28943064,1,VEHICULAR FACTOR,99,
28943064,2,HUMAN FACTOR,14,
28943064,2,VEHICULAR FACTOR,99,
28943426,1,HUMAN FACTOR,26,
28943426,1,VEHICULAR FACTOR,99,
28943426,2,HUMAN FACTOR,99,
28943426,2,VEHICULAR FACTOR,99,
28945086,1,HUMAN FACTOR,11,
28945086,1,VEHICULAR FACTOR,99,
28945086,2,HUMAN FACTOR,99,
28945086,2,VEHICULAR FACTOR,99,
28945086,3,HUMAN FACTOR,99,
28945086,3,VEHICULAR FACTOR,99,
28945086,4,HUMAN FACTOR,99,
28945086,4,VEHICULAR FACTOR,99,
28945404,1,HUMAN FACTOR,08,
28945404,1,VEHICULAR FACTOR,99,
28945404,2,HUMAN FACTOR,22,
28945404,2,VEHICULAR FACTOR,99,
28945988,1,HUMAN FACTOR,01,
28945988,1,HUMAN FACTOR,05,
28945988,1,HUMAN FACTOR,11,
28945988,1,VEHICULAR FACTOR,99,
28945988,2,HUMAN FACTOR,11,
28945988,2,VEHICULAR FACTOR,99,
28945988,3,HUMAN FACTOR,99,
28945988,3,VEHICULAR FACTOR,99,
28948379,1,HUMAN FACTOR,08,
28318327,1,VEHICULAR FACTOR,99,
28318327,2,HUMAN FACTOR,99,
28318327,2,VEHICULAR FACTOR,99,
28318329,1,HUMAN FACTOR,03,
28318329,1,HUMAN FACTOR,13,
28318329,1,VEHICULAR FACTOR,13,
28318329,2,HUMAN FACTOR,99,
28318329,2,VEHICULAR FACTOR,13,
28319902,1,HUMAN FACTOR,14,
28319902,1,VEHICULAR FACTOR,99,
28319902,2,HUMAN FACTOR,99,
28319902,2,VEHICULAR FACTOR,99,
28320690,1,HUMAN FACTOR,97,
28320690,1,VEHICULAR FACTOR,99,
28322532,1,HUMAN FACTOR,11,
28322532,1,VEHICULAR FACTOR,99,
28322532,2,HUMAN FACTOR,99,
28322532,2,VEHICULAR FACTOR,99,
28171008,1,ENVIRON FACTOR,02,
28171008,1,ENVIRON FACTOR,03,
28171008,2,ENVIRON FACTOR,02,
28171008,2,ENVIRON FACTOR,03,
28174063,1,ENVIRON FACTOR,02,
28174063,2,ENVIRON FACTOR,99,
28175393,1,ENVIRON FACTOR,02,
28175393,2,ENVIRON FACTOR,02,
28175393,3,ENVIRON FACTOR,02,
28176812,1,ENVIRON FACTOR,02,
28176812,2,ENVIRON FACTOR,02,
28178073,1,ENVIRON FACTOR,17,
28178073,1,ENVIRON FACTOR,02,
28178073,2,ENVIRON FACTOR,17,
28178073,2,ENVIRON FACTOR,02,
28178073,3,ENVIRON FACTOR,17,
28178073,3,ENVIRON FACTOR,02,
28178091,1,ENVIRON FACTOR,02,
28178091,2,ENVIRON FACTOR,02,
28178091,3,ENVIRON FACTOR,02,
28178287,1,ENVIRON FACTOR,02,
28178287,2,ENVIRON FACTOR,02,
28178287,2,ENVIRON FACTOR,97,
28180259,1,ENVIRON FACTOR,02,
28180554,1,ENVIRON FACTOR,02,
28180554,2,ENVIRON FACTOR,02,
28187212,1,ENVIRON FACTOR,02,
28187212,2,ENVIRON FACTOR,02,
28187212,2,ENVIRON FACTOR,09,
28187315,1,ENVIRON FACTOR,02,
28187315,2,ENVIRON FACTOR,99,
28187315,3,ENVIRON FACTOR,99,
28188166,1,ENVIRON FACTOR,99,
28188166,2,ENVIRON FACTOR,02,
28198604,1,ENVIRON FACTOR,09,
28198604,2,ENVIRON FACTOR,17,
28198604,2,ENVIRON FACTOR,02,
28200076,1,ENVIRON FACTOR,02,
28200192,1,ENVIRON FACTOR,02,
28200192,2,ENVIRON FACTOR,02,
28202170,1,ENVIRON FACTOR,02,
28202170,2,ENVIRON FACTOR,02,
28205648,1,ENVIRON FACTOR,02,
28205648,2,ENVIRON FACTOR,99,
28205903,1,ENVIRON FACTOR,02,
28205903,2,ENVIRON FACTOR,02,
28207644,1,ENVIRON FACTOR,02,
28207644,1,ENVIRON FACTOR,11,
28207644,2,ENVIRON FACTOR,02,
28207644,2,ENVIRON FACTOR,11,
28207644,3,ENVIRON FACTOR,02,
28207644,3,ENVIRON FACTOR,11,
28207644,4,ENVIRON FACTOR,02,
28207644,4,ENVIRON FACTOR,11,
28207644,5,ENVIRON FACTOR,02,
28207644,5,ENVIRON FACTOR,11,
28209047,1,ENVIRON FACTOR,02,
28209047,2,ENVIRON FACTOR,02,
28210458,1,ENVIRON FACTOR,02,
28210458,2,ENVIRON FACTOR,02,
28210824,1,ENVIRON FACTOR,17,
28210824,1,ENVIRON FACTOR,02,
28211089,1,ENVIRON FACTOR,02,
28211089,2,ENVIRON FACTOR,99,
28212492,1,ENVIRON FACTOR,02,
28212492,1,ENVIRON FACTOR,11,
28212492,2,ENVIRON FACTOR,02,
28212492,2,ENVIRON FACTOR,11,
28213427,1,ENVIRON FACTOR,02,
28213427,2,ENVIRON FACTOR,02,
28215849,1,ENVIRON FACTOR,02,
28215849,2,ENVIRON FACTOR,02,
28224956,1,ENVIRON FACTOR,02,
28224956,2,ENVIRON FACTOR,02,
28225454,1,ENVIRON FACTOR,02,
28225454,2,ENVIRON FACTOR,02,
28462973,1,ENVIRON FACTOR,02,
28462973,2,ENVIRON FACTOR,02,
28462973,3,ENVIRON FACTOR,02,
28462973,4,ENVIRON FACTOR,02,
28463412,1,ENVIRON FACTOR,02,
28463412,2,ENVIRON FACTOR,02,
28466861,1,ENVIRON FACTOR,02,
28466861,2,ENVIRON FACTOR,02,
28466861,3,ENVIRON FACTOR,02,
28466861,4,ENVIRON FACTOR,02,
28466861,5,ENVIRON FACTOR,02,
28466861,6,ENVIRON FACTOR,02,
28468304,1,ENVIRON FACTOR,02,
28468304,2,ENVIRON FACTOR,02,
28471632,1,ENVIRON FACTOR,02,
28471632,2,ENVIRON FACTOR,99,
28472482,1,ENVIRON FACTOR,17,
28472482,1,ENVIRON FACTOR,02,
28472482,2,ENVIRON FACTOR,17,
28472482,2,ENVIRON FACTOR,02,
28474014,1,ENVIRON FACTOR,02,
28474014,2,ENVIRON FACTOR,99,
28475522,1,ENVIRON FACTOR,02,
28475522,2,ENVIRON FACTOR,02,
28475522,3,ENVIRON FACTOR,02,
28475522,4,ENVIRON FACTOR,99,
28475522,5,ENVIRON FACTOR,02,
28476044,1,ENVIRON FACTOR,02,
28476044,2,ENVIRON FACTOR,02,
28476804,1,ENVIRON FACTOR,02,
28476804,2,ENVIRON FACTOR,02,
28479596,1,ENVIRON FACTOR,02,
28479596,1,DRIVER DISTRACTED BY,01,
28479596,2,ENVIRON FACTOR,99,
28479596,3,ENVIRON FACTOR,99,
28485354,1,ENVIRON FACTOR,02,
28485354,2,ENVIRON FACTOR,02,
28489177,1,ENVIRON FACTOR,02,
28489177,2,ENVIRON FACTOR,02,
28489407,1,ENVIRON FACTOR,02,
28489407,2,ENVIRON FACTOR,02,
28494323,1,ENVIRON FACTOR,02,
28494323,2,ENVIRON FACTOR,02,
28494323,3,ENVIRON FACTOR,02,
28494761,1,ENVIRON FACTOR,09,
28494761,1,ENVIRON FACTOR,11,
28494761,2,ENVIRON FACTOR,02,
28494761,2,ENVIRON FACTOR,11,
28498436,1,ENVIRON FACTOR,02,
28498436,2,ENVIRON FACTOR,99,
28499214,1,ENVIRON FACTOR,02,
28499214,2,ENVIRON FACTOR,02,
28499430,1,ENVIRON FACTOR,02,
28499430,2,ENVIRON FACTOR,02,
28499438,1,ENVIRON FACTOR,02,
28499438,2,ENVIRON FACTOR,99,
28499438,3,ENVIRON FACTOR,99,
28506472,1,ENVIRON FACTOR,02,
28506472,2,ENVIRON FACTOR,02,
28522397,1,ENVIRON FACTOR,02,
28522397,2,ENVIRON FACTOR,02,
28523733,1,ENVIRON FACTOR,02,
28523733,2,ENVIRON FACTOR,99,
28525005,1,ENVIRON FACTOR,02,
28525005,2,ENVIRON FACTOR,02,
28527605,1,ENVIRON FACTOR,02,
28527605,2,ENVIRON FACTOR,02,
28527605,3,ENVIRON FACTOR,02,
28528327,1,ENVIRON FACTOR,02,
28528327,2,ENVIRON FACTOR,02,
28529858,1,ENVIRON FACTOR,02,
28529858,2,ENVIRON FACTOR,02,
28529864,1,ENVIRON FACTOR,02,
28529864,2,ENVIRON FACTOR,02,
28540272,1,ENVIRON FACTOR,02,
28540376,1,ENVIRON FACTOR,02,
28541723,1,ENVIRON FACTOR,02,
28541723,1,ENVIRON FACTOR,09,
28541723,2,ENVIRON FACTOR,99,
28542313,1,ENVIRON FACTOR,02,
28542313,2,ENVIRON FACTOR,02,
28543585,1,ENVIRON FACTOR,02,
28543885,1,ENVIRON FACTOR,02,
28543885,2,ENVIRON FACTOR,02,
28543885,3,ENVIRON FACTOR,02,
28544403,1,ENVIRON FACTOR,02,
28544403,2,ENVIRON FACTOR,99,
28546323,1,ENVIRON FACTOR,02,
28546323,2,ENVIRON FACTOR,02,
28549619,1,ENVIRON FACTOR,02,
28549700,1,ENVIRON FACTOR,02,
28549700,2,ENVIRON FACTOR,09,
28550207,1,ENVIRON FACTOR,09,
28550207,2,ENVIRON FACTOR,02,
28550315,1,ENVIRON FACTOR,02,
28550317,1,ENVIRON FACTOR,02,
28550323,1,ENVIRON FACTOR,02,
28551177,1,ENVIRON FACTOR,02,
28551588,1,ENVIRON FACTOR,02,
28551588,2,ENVIRON FACTOR,02,
28554761,1,ENVIRON FACTOR,02,
28554761,2,ENVIRON FACTOR,02,
28561731,1,ENVIRON FACTOR,02,
28561731,1,ENVIRON FACTOR,05,
28561731,2,ENVIRON FACTOR,02,
28562918,1,ENVIRON FACTOR,02,
28562918,2,ENVIRON FACTOR,02,
28565252,1,ENVIRON FACTOR,02,
28565252,1,ENVIRON FACTOR,97,
28569005,1,ENVIRON FACTOR,02,
28569005,2,ENVIRON FACTOR,99,
28570558,1,ENVIRON FACTOR,02,
28573839,1,ENVIRON FACTOR,99,
28573839,2,ENVIRON FACTOR,99,
28573839,3,ENVIRON FACTOR,02,
28573839,3,ENVIRON FACTOR,03,
28573839,4,ENVIRON FACTOR,02,
28573839,4,ENVIRON FACTOR,03,
28577890,1,ENVIRON FACTOR,02,
28577890,2,ENVIRON FACTOR,02,
28577890,3,ENVIRON FACTOR,02,
28581638,1,ENVIRON FACTOR,02,
28581638,2,ENVIRON FACTOR,02,
28584512,1,ENVIRON FACTOR,02,
28584512,1,ENVIRON FACTOR,03,
28585020,1,ENVIRON FACTOR,02,
28585020,2,ENVIRON FACTOR,02,
28594732,1,ENVIRON FACTOR,02,
28594732,1,DRIVER DISTRACTED BY,01,
28594732,2,ENVIRON FACTOR,02,
28594732,3,ENVIRON FACTOR,02,
28594732,4,ENVIRON FACTOR,02,
28594732,5,ENVIRON FACTOR,02,
28596370,1,ENVIRON FACTOR,17,
28596370,1,ENVIRON FACTOR,02,
28596370,2,ENVIRON FACTOR,17,
28596370,2,ENVIRON FACTOR,02,
28598566,1,ENVIRON FACTOR,02,
28598566,2,ENVIRON FACTOR,02,
28599784,1,ENVIRON FACTOR,17,
28599784,1,ENVIRON FACTOR,02,
28599784,2,ENVIRON FACTOR,17,
28599784,2,ENVIRON FACTOR,02,
28604682,1,ENVIRON FACTOR,02,
28604682,1,ENVIRON FACTOR,13,
28605369,1,ENVIRON FACTOR,02,
28607773,1,ENVIRON FACTOR,02,
28607773,2,ENVIRON FACTOR,99,
28607773,3,ENVIRON FACTOR,99,
28625741,1,ENVIRON FACTOR,02,
28625741,2,ENVIRON FACTOR,99,
28627340,1,ENVIRON FACTOR,02,
28627340,2,ENVIRON FACTOR,02,
28627340,3,ENVIRON FACTOR,02,
28627797,1,ENVIRON FACTOR,02,
28627797,2,ENVIRON FACTOR,99,
28628028,1,ENVIRON FACTOR,02,
28628028,2,ENVIRON FACTOR,02,
28634182,1,ENVIRON FACTOR,02,
28644437,1,ENVIRON FACTOR,02,
28644468,1,ENVIRON FACTOR,02,
28644468,2,ENVIRON FACTOR,02,
28645868,1,ENVIRON FACTOR,02,
28652520,1,ENVIRON FACTOR,02,
28652575,1,ENVIRON FACTOR,02,
28652575,2,ENVIRON FACTOR,02,
28653918,1,ENVIRON FACTOR,02,
28653918,2,ENVIRON FACTOR,02,
28654490,1,ENVIRON FACTOR,02,
28654490,2,ENVIRON FACTOR,02,
28226032,1,ENVIRON FACTOR,02,
28226032,1,DRIVER DISTRACTED BY,04,
28226032,2,ENVIRON FACTOR,02,
28226212,1,ENVIRON FACTOR,17,
28226212,1,ENVIRON FACTOR,02,
28226212,2,ENVIRON FACTOR,17,
28226212,2,ENVIRON FACTOR,02,
28226212,3,ENVIRON FACTOR,17,
28226212,3,ENVIRON FACTOR,02,
28230530,1,ENVIRON FACTOR,02,
28230530,1,ENVIRON FACTOR,07,
28230530,2,ENVIRON FACTOR,02,
28230530,2,ENVIRON FACTOR,07,
28231734,1,ENVIRON FACTOR,02,
28231734,2,ENVIRON FACTOR,99,
28231932,1,ENVIRON FACTOR,02,
28231932,2,ENVIRON FACTOR,99,
28237384,1,ENVIRON FACTOR,02,
28237384,1,DRIVER DISTRACTED BY,05,
28237384,2,ENVIRON FACTOR,02,
28237384,3,ENVIRON FACTOR,02,
28238035,1,ENVIRON FACTOR,02,
28238035,1,ENVIRON FACTOR,11,
28238035,2,ENVIRON FACTOR,99,
28238035,3,ENVIRON FACTOR,99,
28238259,1,ENVIRON FACTOR,02,
28238259,1,ENVIRON FACTOR,11,
28238259,2,ENVIRON FACTOR,99,
28238259,3,ENVIRON FACTOR,99,
28238339,1,ENVIRON FACTOR,02,
28238339,2,ENVIRON FACTOR,02,
28238339,3,ENVIRON FACTOR,02,
28238374,1,ENVIRON FACTOR,02,
28238374,2,ENVIRON FACTOR,99,
28238946,1,ENVIRON FACTOR,17,
28238946,1,ENVIRON FACTOR,02,
28238946,2,ENVIRON FACTOR,17,
28238946,2,ENVIRON FACTOR,02,
28239477,1,ENVIRON FACTOR,02,
28239477,1,ENVIRON FACTOR,13,
28239477,2,ENVIRON FACTOR,13,
28243331,1,ENVIRON FACTOR,02,
28243331,2,ENVIRON FACTOR,02,
28251142,1,ENVIRON FACTOR,17,
28251142,1,ENVIRON FACTOR,02,
28251142,2,ENVIRON FACTOR,02,
28251446,1,ENVIRON FACTOR,02,
28251446,2,ENVIRON FACTOR,99,
28253723,1,ENVIRON FACTOR,17,
28253723,1,ENVIRON FACTOR,02,
28253723,2,ENVIRON FACTOR,99,
28254078,1,ENVIRON FACTOR,02,
28254078,2,ENVIRON FACTOR,02,
28255999,1,ENVIRON FACTOR,02,
28255999,2,ENVIRON FACTOR,02,
28260519,2,ENVIRON FACTOR,02,
28265086,1,ENVIRON FACTOR,02,
28265086,2,ENVIRON FACTOR,02,
28269934,1,ENVIRON FACTOR,02,
28269934,2,ENVIRON FACTOR,02,
28272841,1,ENVIRON FACTOR,02,
28272841,2,ENVIRON FACTOR,99,
28273515,1,ENVIRON FACTOR,02,
28273515,2,ENVIRON FACTOR,02,
28274291,1,ENVIRON FACTOR,02,
28274291,2,ENVIRON FACTOR,02,
28278395,1,ENVIRON FACTOR,02,
28278395,1,ENVIRON FACTOR,08,
28278395,1,DRIVER DISTRACTED BY,04,
28278395,2,ENVIRON FACTOR,99,
28280242,1,ENVIRON FACTOR,02,
28280242,2,ENVIRON FACTOR,02,
28281245,1,ENVIRON FACTOR,02,
28281245,2,ENVIRON FACTOR,02,
28281784,1,ENVIRON FACTOR,17,
28281784,1,ENVIRON FACTOR,02,
28286615,1,ENVIRON FACTOR,02,
28286615,2,ENVIRON FACTOR,02,
28286615,3,ENVIRON FACTOR,02,
28287376,1,ENVIRON FACTOR,02,
28287376,2,ENVIRON FACTOR,02,
28292473,1,ENVIRON FACTOR,02,
28292473,2,ENVIRON FACTOR,99,
28294664,1,ENVIRON FACTOR,02,
28294759,1,ENVIRON FACTOR,02,
28294759,2,ENVIRON FACTOR,02,
28294788,1,ENVIRON FACTOR,17,
28294788,1,ENVIRON FACTOR,02,
28294788,2,ENVIRON FACTOR,17,
28294788,2,ENVIRON FACTOR,02,
28296021,1,ENVIRON FACTOR,02,
28296021,2,ENVIRON FACTOR,02,
28296021,3,ENVIRON FACTOR,02,
28301860,1,ENVIRON FACTOR,02,
28301860,2,ENVIRON FACTOR,99,
28302065,1,ENVIRON FACTOR,02,
28302065,1,ENVIRON FACTOR,97,
28302065,2,ENVIRON FACTOR,02,
28302065,2,ENVIRON FACTOR,97,
28304441,1,ENVIRON FACTOR,02,
28304441,2,ENVIRON FACTOR,17,
28304441,2,ENVIRON FACTOR,02,
28304732,1,ENVIRON FACTOR,02,
28304732,2,ENVIRON FACTOR,02,
28307358,1,ENVIRON FACTOR,02,
28307358,2,ENVIRON FACTOR,99,
28307428,1,ENVIRON FACTOR,02,
28307428,1,ENVIRON FACTOR,11,
28307428,2,ENVIRON FACTOR,02,
28307428,2,ENVIRON FACTOR,11,
28307428,3,ENVIRON FACTOR,02,
28307428,3,ENVIRON FACTOR,11,
28307428,4,ENVIRON FACTOR,02,
28307428,4,ENVIRON FACTOR,11,
28307431,1,ENVIRON FACTOR,02,
28307431,2,ENVIRON FACTOR,99,
28307759,1,ENVIRON FACTOR,02,
28307759,2,ENVIRON FACTOR,02,
28308025,1,ENVIRON FACTOR,02,
28309096,1,ENVIRON FACTOR,02,
28309096,2,ENVIRON FACTOR,02,
28309314,1,ENVIRON FACTOR,02,
28309314,2,ENVIRON FACTOR,02,
28309461,1,ENVIRON FACTOR,02,
28309695,1,ENVIRON FACTOR,09,
28309695,1,ENVIRON FACTOR,11,
28309695,2,ENVIRON FACTOR,02,
28313566,1,ENVIRON FACTOR,02,
28313566,1,ENVIRON FACTOR,03,
28313986,1,ENVIRON FACTOR,02,
28313986,2,ENVIRON FACTOR,02,
28313987,1,ENVIRON FACTOR,02,
28314304,1,ENVIRON FACTOR,99,
28314304,2,ENVIRON FACTOR,02,
28314304,3,ENVIRON FACTOR,99,
28314304,4,ENVIRON FACTOR,02,
28314456,1,ENVIRON FACTOR,02,
28314456,2,ENVIRON FACTOR,02,
28315493,1,ENVIRON FACTOR,02,
28315493,2,ENVIRON FACTOR,99,
28318326,1,ENVIRON FACTOR,02,
28318326,1,ENVIRON FACTOR,09,
28318326,2,ENVIRON FACTOR,02,
28318326,2,ENVIRON FACTOR,09,
28318327,1,ENVIRON FACTOR,02,
28318327,2,ENVIRON FACTOR,02,
28318329,1,ENVIRON FACTOR,02,
28318329,2,ENVIRON FACTOR,02,
28319902,1,ENVIRON FACTOR,02,
28319902,2,ENVIRON FACTOR,02,
28320690,1,ENVIRON FACTOR,02,
28322532,1,ENVIRON FACTOR,02,
28322532,2,ENVIRON FACTOR,02,
28322688,1,ENVIRON FACTOR,02,
28322688,2,ENVIRON FACTOR,02,
28323605,1,ENVIRON FACTOR,02,
28323605,2,ENVIRON FACTOR,02,
28330705,1,ENVIRON FACTOR,02,
28330705,2,ENVIRON FACTOR,02,
28330791,1,ENVIRON FACTOR,02,
28330791,2,ENVIRON FACTOR,99,
28330998,1,ENVIRON FACTOR,02,
28330998,2,ENVIRON FACTOR,99,
28335761,1,ENVIRON FACTOR,02,
28335761,1,DRIVER DISTRACTED BY,04,
28335761,2,ENVIRON FACTOR,02,
28344077,1,ENVIRON FACTOR,02,
28345142,1,ENVIRON FACTOR,02,
28345142,2,ENVIRON FACTOR,02,
28346427,1,ENVIRON FACTOR,02,
28654616,1,ENVIRON FACTOR,99,
28654616,2,ENVIRON FACTOR,02,
28658849,1,ENVIRON FACTOR,02,
28658849,1,ENVIRON FACTOR,97,
28658849,2,ENVIRON FACTOR,02,
28658970,1,ENVIRON FACTOR,02,
28658970,1,DRIVER DISTRACTED BY,03,
28660989,1,ENVIRON FACTOR,02,
28660989,2,ENVIRON FACTOR,99,
28661076,1,ENVIRON FACTOR,17,
28661076,1,ENVIRON FACTOR,02,
28661076,2,ENVIRON FACTOR,02,
28661145,1,ENVIRON FACTOR,02,
28661145,2,ENVIRON FACTOR,01,
28661145,2,ENVIRON FACTOR,02,
28662036,1,ENVIRON FACTOR,99,
28662036,2,ENVIRON FACTOR,02,
28662788,1,ENVIRON FACTOR,02,
28662788,2,ENVIRON FACTOR,02,
28665930,1,ENVIRON FACTOR,02,
28665930,2,ENVIRON FACTOR,02,
28665930,3,ENVIRON FACTOR,02,
28669594,1,ENVIRON FACTOR,02,
28669594,2,ENVIRON FACTOR,02,
28676888,1,ENVIRON FACTOR,17,
28676888,1,ENVIRON FACTOR,02,
28676888,2,ENVIRON FACTOR,17,
28676888,2,ENVIRON FACTOR,02,
28676888,3,ENVIRON FACTOR,17,
28676888,3,ENVIRON FACTOR,02,
28677116,2,ENVIRON FACTOR,99,
28677116,1,ENVIRON FACTOR,02,
28679353,1,ENVIRON FACTOR,09,
28679353,2,ENVIRON FACTOR,02,
28679461,1,ENVIRON FACTOR,02,
28679461,2,ENVIRON FACTOR,02,
28679461,3,ENVIRON FACTOR,02,
28679461,4,ENVIRON FACTOR,02,
28679461,5,ENVIRON FACTOR,02,
28679679,1,ENVIRON FACTOR,02,
28679679,2,ENVIRON FACTOR,02,
28680666,1,ENVIRON FACTOR,02,
28680666,2,ENVIRON FACTOR,02,
28682056,1,ENVIRON FACTOR,02,
28682056,1,ENVIRON FACTOR,11,
28682056,2,ENVIRON FACTOR,02,
28682056,2,ENVIRON FACTOR,11,
28683941,1,ENVIRON FACTOR,02,
28683941,2,ENVIRON FACTOR,99,
28692734,1,ENVIRON FACTOR,17,
28692734,1,ENVIRON FACTOR,02,
28692734,2,ENVIRON FACTOR,17,
28692734,2,ENVIRON FACTOR,02,
28694865,1,ENVIRON FACTOR,02,
28694865,2,ENVIRON FACTOR,02,
28697149,1,ENVIRON FACTOR,02,
28697149,2,ENVIRON FACTOR,02,
28698890,1,ENVIRON FACTOR,02,
28706094,1,ENVIRON FACTOR,02,
28706094,2,ENVIRON FACTOR,02,
28714005,1,ENVIRON FACTOR,02,
28714005,2,ENVIRON FACTOR,02,
